"longitude","latitude","sst_celsius"
-5,45.2,13.7
-5,45.2,13.7
-5,45.2,13.7
-5,45.2,13.7
-5,45.2,13.7
-5,45.2,13.7
-5,45.2,13.7
-5,45.2,13.7
-5,45.2,13.6
-5,45.2,13.6
-5,45.2,13.6
-5,45.2,13.6
-5,45.2,13.6
-5,45.2,13.6
-5,45.2,13.6
-5,45.2,13.6
-5,45.2,13.5
-5,45.2,13.6
-5,45.2,13.5
-5,45.2,13.6
-5,45.2,13.6
-5,45.2,13.5
-5,45.2,13.6
-5,45.2,13.5
-5,45.2,13.6
-5,45.2,13.5
-5,45.2,13.5
-5,45.2,13.5
-5,45.2,13.5
-5,45.2,13.5
-5,45.2,13.5
-5,45.2,13.5
-5,45.2,13.5
-5,45.2,13.5
-5,45.2,13.5
-5,45.2,13.5
-5,45.2,13.4
-5,45.2,13.5
-5,45.2,13.4
-5,45.2,13.4
-5,45.2,13.5
-5,45.2,13.5
-5,45.2,13.5
-5,45.2,13.5
-5,45.2,13.4
-5,45.2,13.4
-5,45.2,13.4
-5,45.2,13.5
-5,45.2,13.4
-5,45.2,13.4
-5,45.2,13.5
-5,45.2,13.4
-5,45.2,13.4
-5,45.2,13.4
-5,45.2,13.4
-5,45.2,13.4
-5,45.2,13.4
-5,45.2,13.4
-5,45.2,13.4
-5,45.2,13.4
-5,45.2,13.4
-5,45.2,13.4
-5,45.2,13.4
-5,45.2,13.4
-5,45.2,13.4
-5,45.2,13.3
-5,45.2,13.3
-5,45.2,13.3
-5,45.2,13.3
-5,45.2,13.4
-5,45.2,13.3
-5,45.2,13.4
-5,45.2,13.3
-5,45.2,13.4
-5,45.2,13.4
-5,45.2,13.3
-5,45.2,13.3
-5,45.2,13.4
-5,45.2,13.3
-5,45.2,13.3
-5,45.2,13.3
-5,45.2,13.3
-5,45.2,13.3
-5,45.2,13.4
-5,45.2,13.3
-5,45.2,13.3
-5,45.2,13.3
-5,45.2,13.4
-5,45.2,13.4
-5,45.2,13.3
-5,45.2,13.3
-5,45.2,13.3
-5,45.2,13.3
-5,45.2,13.3
-5,45.2,13.3
-5,45.2,13.3
-5,45.2,13.3
-5,45.2,13.4
-5,45.2,13.4
-5,45.2,13.4
-5,45.2,13.4
-5,45.2,13.3
-5,45.2,13.3
-5,45.2,13.3
-0.2,49.5,10
-0.2,49.5,10.2
-0.2,49.5,10.3
-0.2,49.5,10.1
-0.2,49.5,10.1
-0.2,49.5,10.1
-0.2,49.5,10.1
-0.2,49.5,10.1
-0.2,49.5,9.6
-0.2,49.5,10.2
-0.2,49.5,10.2
-0.2,49.5,10
-0.2,49.5,10.2
-0.2,49.5,10.1
-0.2,49.5,9.7
-0.2,49.5,10
-0.2,49.5,10.1
-0.2,49.5,10
-0.2,49.5,9.8
-0.2,49.5,10.1
-0.2,49.5,10.2
-0.2,49.5,10.1
-0.2,49.5,10.2
-0.2,49.5,10.2
-0.2,49.5,10.1
-0.2,49.5,10
-0.2,49.5,9.9
-0.2,49.5,10
-0.2,49.5,10.1
-0.2,49.5,10.1
-0.2,49.5,10.2
-0.2,49.5,9.9
-0.2,49.5,10
-0.2,49.5,10.1
-0.2,49.5,10.1
-0.2,49.5,10.1
-0.2,49.5,10.2
-0.2,49.5,10.1
-0.2,49.5,10
-0.2,49.5,10
-0.2,49.5,10
-0.2,49.5,10
-0.2,49.5,9.9
-0.2,49.5,10
-0.2,49.5,10.1
-0.2,49.5,10.2
-0.2,49.5,10.2
-0.2,49.5,10.1
-0.2,49.5,10.1
-0.2,49.5,10.2
-0.2,49.5,10.2
-0.2,49.5,10.1
-0.2,49.5,10
-0.2,49.5,10
-0.2,49.5,10
-0.2,49.5,10.2
-0.2,49.5,10.3
-0.2,49.5,10.2
-0.2,49.5,10.2
-0.2,49.5,10.2
-0.2,49.5,10.3
-0.2,49.5,10.1
-0.2,49.5,10.1
-0.2,49.5,10
-0.2,49.5,10
-0.2,49.5,10
-0.2,49.5,10.2
-0.2,49.5,10.1
-0.2,49.5,10.3
-0.2,49.5,10.2
-0.2,49.5,10.2
-0.2,49.5,10.2
-0.2,49.5,10.2
-0.2,49.5,10.1
-0.2,49.5,10.1
-0.2,49.5,10.1
-0.2,49.5,10
-0.2,49.5,10.1
-0.2,49.5,10
-0.2,49.5,10.2
-0.2,49.5,10.1
-0.2,49.5,10.1
-0.2,49.5,10.1
-0.2,49.5,10.1
-0.2,49.5,10
-0.2,49.5,10.1
-0.2,49.5,9.9
-0.2,49.5,10
-0.2,49.5,9.9
-0.2,49.5,10
-0.2,49.5,10
-0.2,49.5,10.2
-0.2,49.5,10
-0.2,49.5,10.1
-0.2,49.5,9.9
-0.2,49.5,10
-0.2,49.5,10
-0.2,49.5,10
-0.2,49.5,9.9
-0.2,49.5,9.9
-0.2,49.5,9.7
-0.2,49.5,9.8
-0.2,49.5,10
-0.2,49.5,10.1
-0.2,49.5,10.1
-0.2,49.5,9.9
-0.2,49.5,9.7
-0.2,49.5,10
-0.2,49.5,9.9
-0.2,49.5,9.9
-0.2,49.5,9.8
-0.2,49.5,9.7
-0.2,49.5,9.8
-0.2,49.5,9.7
-0.2,49.5,9.4
-0.2,49.5,9.7
-0.2,49.5,9.8
-0.2,49.5,9.3
-0.2,49.5,9.6
-0.2,49.5,9
-0.2,49.5,9.5
-0.2,49.5,8.8
-0.2,49.5,8.4
-0.2,49.5,9.4
-0.2,49.5,8.4
-0.2,49.5,9.2
-0.2,49.5,9.4
-0.2,49.5,9.5
-0.2,49.5,9.1
-0.2,49.5,9.7
-0.2,49.5,9.7
-0.2,49.5,8.9
-0.2,49.5,9.3
-0.2,49.5,9.7
-0.2,49.5,9.3
-0.2,49.5,9.6
-0.2,49.5,9.5
-0.2,49.5,8.8
-0.2,49.5,9.5
-0.2,49.5,9.1
-0.2,49.5,9.3
-0.2,49.5,9.1
-0.2,49.5,9.6
-0.2,49.5,9.6
-0.2,49.5,9.6
-0.2,49.5,9.2
-0.2,49.5,8.9
-0.2,49.5,9.6
-0.2,49.5,9.5
-0.2,49.5,9.2
-0.2,49.5,9.5
-0.2,49.5,9.5
-0.2,49.5,9.7
-0.2,49.5,9.7
-0.2,49.5,9.6
-0.2,49.5,9.6
-0.2,49.5,9.6
-0.2,49.5,8.8
-0.2,49.5,9.1
-0.2,49.5,8.7
-0.2,49.5,9.3
-0.2,49.5,9.3
-0.2,49.5,9.4
-0.2,49.5,9.4
-0.2,49.5,9.4
-0.2,49.5,8.8
-0.2,49.5,9.6
-0.2,49.5,8.9
-0.2,49.5,8.9
-0.2,49.5,8.7
-0.2,49.5,9.2
-0.2,49.5,9.2
-0.2,49.5,9.4
-0.2,49.5,9.3
-0.2,49.5,9.5
-0.2,49.5,9.2
-0.2,49.5,9.4
-0.2,49.5,9
-0.2,49.5,9.4
-0.2,49.5,8.7
-0.2,49.5,8.8
-0.2,49.5,8.4
-0.2,49.5,9.1
-0.2,49.5,9.3
-0.2,49.5,9.5
-0.2,49.5,9.3
-0.2,49.5,9.5
-0.2,49.5,9.2
-0.2,49.5,9.6
-0.2,49.5,9.5
-0.2,49.5,9.7
-0.2,49.5,9.4
-0.2,49.5,9
-0.2,49.5,8.8
-0.2,49.5,9.2
-0.2,49.5,9.4
-0.2,49.5,9.3
-0.2,49.5,9.6
-0.2,49.5,9.5
-0.2,49.5,9.4
-0.2,49.5,9.6
-0.2,49.5,9.6
-0.2,49.5,9.1
-0.2,49.5,9.1
-0.2,49.5,8.9
-0.2,49.5,9.6
-0.2,49.5,9.5
-0.2,49.5,9.7
-0.2,49.5,9.5
-0.2,49.5,9.6
-0.2,49.5,9.6
-0.2,49.5,9.6
-0.2,49.5,9.6
-0.2,49.5,9.7
-0.2,49.5,9.7
-0.2,49.5,9.8
-0.2,49.5,9.7
-0.2,49.5,9.7
-0.2,49.5,9.7
-0.2,49.5,9.7
-0.2,49.5,9.6
-0.2,49.5,9.6
-0.2,49.5,9.5
-0.2,49.5,9.5
-0.2,49.5,9.5
-0.2,49.5,9.5
-0.2,49.5,9.5
-0.2,49.5,9.6
-0.2,49.5,9.6
-0.2,49.5,9.6
-0.2,49.5,9.6
-0.2,49.5,9.6
-0.2,49.5,9.4
-0.2,49.5,9.5
-0.2,49.5,9.5
-0.2,49.5,9.4
-0.2,49.5,9.5
-0.2,49.5,9.4
-0.2,49.5,9.4
-0.2,49.5,9.5
-0.2,49.5,9.5
-0.2,49.5,9.5
-0.2,49.5,9.5
-0.2,49.5,9.5
-0.2,49.5,9.4
-0.2,49.5,9.4
-0.2,49.5,9
-0.2,49.5,9.3
-0.2,49.5,9.1
-0.2,49.5,9.4
-0.2,49.5,9.4
-0.2,49.5,9.4
-0.2,49.5,9.2
-0.2,49.5,9
-0.2,49.5,9.4
-0.2,49.5,9.4
-0.2,49.5,9.2
-0.2,49.5,9
-0.2,49.5,9.3
-0.2,49.5,9.3
-0.2,49.5,9.3
-0.2,49.5,9
-0.2,49.5,9.2
-0.2,49.5,9.2
-0.2,49.5,9.2
-0.2,49.5,9
-0.2,49.5,9.3
-0.2,49.5,9.1
-0.2,49.5,9.3
-0.2,49.5,8.9
-0.2,49.5,9.2
-0.2,49.5,9.2
-0.2,49.5,8.6
-0.2,49.5,9
-0.2,49.5,9
-0.2,49.5,9
-0.2,49.5,9.1
-0.2,49.5,8.8
-0.2,49.5,9.1
-0.2,49.5,8.9
-0.2,49.5,9.2
-0.2,49.5,9.2
-0.2,49.5,9.1
-0.2,49.5,9.1
-0.2,49.5,9.1
-0.2,49.5,8.9
-0.2,49.5,9
-0.2,49.5,8.8
-0.2,49.5,9.1
-0.2,49.5,9.1
-0.2,49.5,9.2
-0.2,49.5,9.1
-0.2,49.5,9
-0.2,49.5,9.2
-0.2,49.5,9
-0.2,49.5,9.1
-0.2,49.5,9
-0.2,49.5,9
-0.2,49.5,9
-0.2,49.5,9.1
-0.2,49.5,9.2
-0.2,49.5,9.2
-0.2,49.5,9.1
-0.2,49.5,9.1
-0.2,49.5,9.1
-0.2,49.5,9
-0.2,49.5,9.1
-0.2,49.5,9
-0.2,49.5,8.9
-0.2,49.5,9
-0.2,49.5,9.3
-0.2,49.5,9.2
-0.2,49.5,9.2
-0.2,49.5,9.2
-0.2,49.5,9.2
-0.2,49.5,9.1
-0.2,49.5,9.1
-0.2,49.5,9
-0.2,49.5,8.8
-0.2,49.5,8.9
-0.2,49.5,8.9
-0.2,49.5,9
-0.2,49.5,9.2
-0.2,49.5,9.2
-0.2,49.5,9.1
-0.2,49.5,9.2
-0.2,49.5,9.1
-0.2,49.5,9.1
-0.2,49.5,8.9
-0.2,49.5,8.9
-0.2,49.5,8.9
-0.2,49.5,9
-0.2,49.5,8.9
-0.2,49.5,9.2
-0.2,49.5,9.1
-0.2,49.5,9.1
-0.2,49.5,9.1
-0.2,49.5,9.1
-0.2,49.5,8.9
-0.2,49.5,8.9
-0.2,49.5,8.8
-0.2,49.5,8.8
-0.2,49.5,8.9
-0.2,49.5,9.2
-0.2,49.5,9.2
-0.2,49.5,9.2
-0.2,49.5,9.1
-0.2,49.5,9.1
-0.2,49.5,9
-0.2,49.5,8.9
-0.2,49.5,9
-0.2,49.5,8.9
-0.2,49.5,9.1
-0.2,49.5,9.2
-0.2,49.5,9.1
-0.2,49.5,9.1
-0.2,49.5,9
-0.2,49.5,9.1
-0.2,49.5,9
-0.2,49.5,9
-0.2,49.5,8.8
-0.2,49.5,8.9
-0.2,49.5,8.6
-0.2,49.5,8.9
-0.2,49.5,9
-0.2,49.5,9.1
-0.2,49.5,8.9
-0.2,49.5,9
-0.2,49.5,8.9
-0.2,49.5,9
-0.2,49.5,9.1
-0.2,49.5,9.1
-0.2,49.5,8.9
-0.2,49.5,8.9
-0.2,49.5,8.8
-0.2,49.5,8.9
-0.2,49.5,8.9
-0.2,49.5,9
-0.2,49.5,9
-0.2,49.5,9
-0.2,49.5,9.1
-0.2,49.5,9
-0.2,49.5,9
-0.2,49.5,9
-0.2,49.5,9
-0.2,49.5,8.9
-0.2,49.5,8.9
-0.2,49.5,8.7
-0.2,49.5,9.1
-0.2,49.5,8.9
-0.2,49.5,9
-0.2,49.5,9.1
-0.2,49.5,8.9
-0.2,49.5,8.6
-0.2,49.5,8.9
-0.2,49.5,8.8
-0.2,49.5,8.8
-0.2,49.5,8.5
-0.2,49.5,8.8
-0.2,49.5,8.6
-0.2,49.5,8.9
-0.2,49.5,8.9
-0.2,49.5,8.9
-0.2,49.5,8.5
-0.2,49.5,8.4
-0.2,49.5,8.8
-0.2,49.5,8.4
-0.2,49.5,8.8
-0.2,49.5,8.3
-0.2,49.5,8.7
-0.2,49.5,8.4
-0.2,49.5,8.8
-0.2,49.5,8.8
-0.2,49.5,8.8
-0.2,49.5,8.8
-0.2,49.5,8.8
-0.2,49.5,8.8
-0.2,49.5,8.4
-0.2,49.5,8.6
-0.2,49.5,8.6
-0.2,49.5,8.7
-0.2,49.5,8.7
-0.2,49.5,8.2
-0.2,49.5,8.7
-0.2,49.5,8.6
-0.2,49.5,8.7
-0.2,49.5,8.7
-0.2,49.5,8.6
-0.2,49.5,8.3
-0.2,49.5,8.1
-0.2,49.5,7.9
-0.2,49.5,7.8
-0.2,49.5,8.1
-0.2,49.5,8.4
-0.2,49.5,8.4
-0.2,49.5,8.5
-0.2,49.5,7.9
-0.2,49.5,8.2
-0.2,49.5,7.8
-0.2,49.5,7.8
-0.2,49.5,7.8
-0.2,49.5,8.1
-0.2,49.5,8.1
-0.2,49.5,7.9
-0.2,49.5,8
-0.2,49.5,8
-0.2,49.5,7.8
-0.2,49.5,7.8
-0.2,49.5,7.8
-5.8,48.5,13.2
-5.8,48.5,13.3
-5.8,48.5,13.3
-5.8,48.5,13.2
-5.8,48.5,13.1
-5.8,48.5,13.2
-5.8,48.5,13.1
-5.8,48.5,13.3
-5.8,48.5,13.2
-5.8,48.5,13.2
-5.8,48.5,13.3
-5.8,48.5,13.3
-5.8,48.5,13.3
-5.8,48.5,13.2
-5.8,48.5,13.3
-5.8,48.5,13.3
-5.8,48.5,13.3
-5.8,48.5,13.3
-5.8,48.5,13.3
-5.8,48.5,13.3
-5.8,48.5,13.2
-5.8,48.5,13.3
-5.8,48.5,13.3
-5.8,48.5,13.2
-5.8,48.5,13.2
-5.8,48.5,13.2
-5.8,48.5,13.3
-5.8,48.5,13.2
-5.8,48.5,13.2
-5.8,48.5,13.2
-5.8,48.5,13.2
-5.8,48.5,13.2
-5.8,48.5,13.2
-5.8,48.5,13.2
-5.8,48.5,13.2
-5.8,48.5,13.2
-5.8,48.5,13.2
-5.8,48.5,13.2
-5.8,48.5,13.2
-5.8,48.5,13.2
-5.8,48.5,13.2
-5.8,48.5,13.2
-5.8,48.5,13.2
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13
-5.8,48.5,13
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13.1
-5.8,48.5,13
-5.8,48.5,13
-5.8,48.5,13.1
-5.8,48.5,13
-5.8,48.5,13
-5.8,48.5,13
-5.8,48.5,13.1
-5.8,48.5,13
-5.8,48.5,13
-5.8,48.5,13
-5.8,48.5,13
-5.8,48.5,13
-5.8,48.5,13
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,13
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,13
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,13
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,13
-5.8,48.5,13
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,13
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,13
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,12.9
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.8
-5.8,48.5,12.7
-5.8,48.5,12.7
-5.8,48.5,12.7
-5.8,48.5,12.7
-5.8,48.5,12.7
-5.8,48.5,12.7
-5.8,48.5,12.7
-5.8,48.5,12.7
-5.8,48.5,12.7
-5.8,48.5,12.7
-5.8,48.5,12.7
-5.8,48.5,12.7
-5.8,48.5,12.7
-5.8,48.5,12.7
-5.8,48.5,12.6
-5.8,48.5,12.7
-5.8,48.5,12.6
-5.8,48.5,12.6
-5.8,48.5,12.6
-5.8,48.5,12.7
-5.8,48.5,12.7
-5.8,48.5,12.6
-5.8,48.5,12.6
-5.8,48.5,12.6
-5.8,48.5,12.6
-5.8,48.5,12.6
-5.8,48.5,12.6
-5.8,48.5,12.6
-5.8,48.5,12.6
-5.8,48.5,12.6
-5.8,48.5,12.6
-5.8,48.5,12.6
-5.8,48.5,12.6
-5.8,48.5,12.6
-5.8,48.5,12.6
-5.8,48.5,12.6
-5.8,48.5,12.6
-5.8,48.5,12.6
-5.8,48.5,12.6
-2.9,49.9,13.3
-2.9,49.9,13.2
-2.9,49.9,13.3
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.3
-2.9,49.9,13.3
-2.9,49.9,13.2
-2.9,49.9,13.3
-2.9,49.9,13.3
-2.9,49.9,13.2
-2.9,49.9,13.3
-2.9,49.9,13.3
-2.9,49.9,13.3
-2.9,49.9,13.3
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.3
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.3
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.1
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.1
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.1
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.1
-2.9,49.9,13.2
-2.9,49.9,13.1
-2.9,49.9,13.1
-2.9,49.9,13.2
-2.9,49.9,13.1
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.1
-2.9,49.9,13.1
-2.9,49.9,13.1
-2.9,49.9,13.1
-2.9,49.9,13.1
-2.9,49.9,13.1
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.2
-2.9,49.9,13.1
-2.9,49.9,13.1
-2.9,49.9,13.1
-2.9,49.9,13
-2.9,49.9,13.1
-2.9,49.9,13
-2.9,49.9,13.1
-2.9,49.9,13.1
-2.9,49.9,13.1
-2.9,49.9,13.1
-2.9,49.9,13.1
-2.9,49.9,13.1
-2.9,49.9,13.1
-2.9,49.9,13
-2.9,49.9,13
-2.9,49.9,13
-2.9,49.9,13
-2.9,49.9,13
-2.9,49.9,13
-2.9,49.9,13.1
-2.9,49.9,13.1
-2.9,49.9,13.1
-2.9,49.9,13.1
-2.9,49.9,13.1
-2.9,49.9,13.1
-2.9,49.9,13.1
-2.9,49.9,13.1
-2.9,49.9,13
-2.9,49.9,13
-2.9,49.9,13
-2.9,49.9,13
-2.9,49.9,13.1
-2.9,49.9,13
-2.9,49.9,13.1
-2.9,49.9,13.1
-2.9,49.9,13
-2.9,49.9,13
-2.9,49.9,13
-2.9,49.9,13
-2.9,49.9,13
-2.9,49.9,13
-2.9,49.9,13
-2.9,49.9,13
-2.9,49.9,12.9
-2.9,49.9,13
-2.9,49.9,13.1
-2.9,49.9,12.9
-2.9,49.9,13
-2.9,49.9,13
-2.9,49.9,12.9
-2.9,49.9,13
-2.9,49.9,12.9
-2.9,49.9,12.9
-2.9,49.9,12.9
-2.9,49.9,12.9
-2.9,49.9,12.9
-2.9,49.9,12.9
-2.9,49.9,12.9
-2.9,49.9,12.9
-2.9,49.9,12.8
-2.9,49.9,12.9
-2.9,49.9,12.9
-2.9,49.9,12.9
-2.9,49.9,12.9
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.9
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.7
-2.9,49.9,12.8
-2.9,49.9,12.7
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.7
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.7
-2.9,49.9,12.8
-2.9,49.9,12.6
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.6
-2.9,49.9,12.7
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.6
-2.9,49.9,12.7
-2.9,49.9,12.6
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.6
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.7
-2.9,49.9,12.6
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.6
-2.9,49.9,12.7
-2.9,49.9,12.6
-2.9,49.9,12.7
-2.9,49.9,12.8
-2.9,49.9,12.8
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.7
-2.9,49.9,12.6
-2.9,49.9,12.7
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.7
-2.9,49.9,12.6
-2.9,49.9,12.7
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.7
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.7
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.7
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.5
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.5
-2.9,49.9,12.6
-2.9,49.9,12.5
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.5
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.5
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.5
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.5
-2.9,49.9,12.5
-2.9,49.9,12.6
-2.9,49.9,12.5
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.5
-2.9,49.9,12.5
-2.9,49.9,12.6
-2.9,49.9,12.5
-2.9,49.9,12.6
-2.9,49.9,12.6
-2.9,49.9,12.5
-2.9,49.9,12.5
-2.9,49.9,12.5
-2.9,49.9,12.5
-2.9,49.9,12.6
